Player1,Player2,SharedMinutes,Team,Season
Brooks Jr.,Brown,79,NOP,2024-25
Alvarado,Brooks Jr.,132,NOP,2024-25
Brooks Jr.,Missi,93,NOP,2024-25
Brooks Jr.,Olynyk,55,NOP,2024-25
Robinson-Earl,Theis,157,NOP,2024-25
Boston,Robinson-Earl,103,NOP,2024-25
Quinones,Robinson-Earl,85,NOP,2024-25
Brooks Jr.,Quinones,98,NOP,2024-25
Matković,Quinones,51,NOP,2024-25
Payton,Quinones,77,NOP,2024-25
Green,Matković,74,NOP,2024-25
Ingram,Murray,60,NOP,2024-25
Boston,Green,143,NOP,2024-25
Green,Williamson,132,NOP,2024-25
Green,Payton,60,NOP,2024-25
Murphy III,Payton,69,NOP,2024-25
Missi,Payton,99,NOP,2024-25
McCollum,Payton,53,NOP,2024-25
Boston Jr.,Williamson,44,NOP,2024-25
Hawkins,Jones,133,NOP,2024-25
Brooks Jr.,Cain,102,NOP,2024-25
Cain,Quinones,97,NOP,2024-25
Quinones,Reeves,96,NOP,2024-25
Nowell,Robinson-Earl,77,NOP,2024-25
Murphy III,Nowell,37,NOP,2024-25
Cain,Nowell,74,NOP,2024-25
Jemison III,Nowell,65,NOP,2024-25
Jemison III,Robinson-Earl,89,NOP,2024-25
Cain,Murphy III,52,NOP,2024-25
Jemison III,Murphy III,39,NOP,2024-25
Cain,Jemison III,66,NOP,2024-25
Jones,Robinson-Earl,55,NOP,2024-25
Alvarado,Payton,29,NOP,2024-25
Brown,Payton,28,NOP,2024-25
Brown,Quinones,12,NOP,2024-25
Missi,Quinones,17,NOP,2024-25
Bamba,Williamson,24,NOP,2024-25
Alvarado,Bamba,38,NOP,2024-25
Bamba,Matković,21,NOP,2024-25
Bamba,Hawkins,46,NOP,2024-25
Cain,Ingram,47,NOP,2024-25
Cain,Missi,90,NOP,2024-25
Brooks Jr.,Hawkins,46,NOP,2024-25
Kelley,Robinson-Earl,26,NOP,2024-25
Cain,Kelley,44,NOP,2024-25
Kelley,Quinones,47,NOP,2024-25
Kelley,Reeves,37,NOP,2024-25
Alvarado,Jones,35,NOP,2024-25
Boston Jr.,Matković,21,NOP,2024-25
Boston Jr.,Cain,99,NOP,2024-25
Boston Jr.,Reeves,62,NOP,2024-25
Boston Jr.,Jemison III,76,NOP,2024-25
Jemison III,Matković,15,NOP,2024-25
Jemison III,Reeves,54,NOP,2024-25
Cain,Green,34,NOP,2024-25
Green,Jemison III,39,NOP,2024-25
Boston,Cain,26,NOP,2024-25
Cain,Jones,12,NOP,2024-25
Cain,McCollum,40,NOP,2024-25
Boston Jr.,Hawkins,72,NOP,2024-25
Ingram,Payton,19,NOP,2024-25
Payton,Theis,33,NOP,2024-25
Boston,Williamson,24,NOP,2024-25
Cain,Williamson,35,NOP,2024-25
Cain,Hawkins,67,NOP,2024-25
Hawkins,Reeves,82,NOP,2024-25
Kelley,Payton,27,NOP,2024-25
Reeves,Theis,20,NOP,2024-25
Green,Reeves,77,NOP,2024-25
Boston,Reeves,21,NOP,2024-25
Brown,Robinson-Earl,83,NOP,2024-25
Boston Jr.,Payton,61,NOP,2024-25
Brooks Jr.,Kelley,31,NOP,2024-25
Boston Jr.,McCollum,46,NOP,2024-25
Alvarado,Quinones,20,NOP,2024-25
Boston Jr.,Murray,22,NOP,2024-25
Boston Jr.,Jones,22,NOP,2024-25
Reeves,Williamson,48,NOP,2024-25
Green,Jones,38,NOP,2024-25
Murphy III,Reeves,72,NOP,2024-25
Alvarado,Kelley,15,NOP,2024-25
Ingram,Jemison III,37,NOP,2024-25
Ingram,Reeves,17,NOP,2024-25
Nowell,Reeves,39,NOP,2024-25
Bamba,Robinson-Earl,31,NOP,2024-25
Bamba,Murphy III,20,NOP,2024-25
Alvarado,Jemison III,11,NOP,2024-25
Alvarado,Murray,32,NOP,2024-25
Alvarado,Cain,97,NOP,2024-25
Jemison III,Payton,17,NOP,2024-25
McCollum,Reeves,32,NOP,2024-25
Matković,Murray,12,NOP,2024-25
Boston Jr.,Theis,59,NOP,2024-25
Boston,Matković,24,NOP,2024-25
Olynyk,Robinson-Earl,38,NOP,2024-25
Olynyk,Payton,21,NOP,2024-25
Cain,Theis,29,NOP,2024-25
Brown,Cain,26,NOP,2024-25
Cain,Olynyk,21,NOP,2024-25
Jemison,Nowell,5,NOP,2024-25
Boston Jr.,Jemison,5,NOP,2024-25
Cain,Jemison,5,NOP,2024-25
Jemison,Reeves,5,NOP,2024-25
Hawkins,Payton,37,NOP,2024-25
Bamba,McCollum,17,NOP,2024-25
Kelley,Matković,5,NOP,2024-25
Brooks Jr.,McCollum,11,NOP,2024-25
Brown,Green,7,NOP,2024-25
Olynyk,Quinones,8,NOP,2024-25
Bamba,Cain,4,NOP,2024-25
Bamba,Reeves,13,NOP,2024-25
Cain,Murray,4,NOP,2024-25
Jemison III,Murray,16,NOP,2024-25
Murray,Payton,8,NOP,2024-25
Hawkins,Jemison III,9,NOP,2024-25
Matković,Nowell,7,NOP,2024-25
Nowell,Theis,14,NOP,2024-25
Alvarado,Nowell,4,NOP,2024-25
Bamba,Brown,6,NOP,2024-25
Jemison III,Jones,8,NOP,2024-25
Jemison III,McCollum,9,NOP,2024-25
Murray,Reeves,3,NOP,2024-25
Boston,Jemison III,2,NOP,2024-25
Edwards,McDaniels,2142,MIN,2024-25
Conley,Edwards,1271,MIN,2024-25
Edwards,Gobert,1884,MIN,2024-25
Edwards,Randle,1863,MIN,2024-25
Conley,McDaniels,1323,MIN,2024-25
Gobert,McDaniels,1777,MIN,2024-25
McDaniels,Randle,1635,MIN,2024-25
Conley,Gobert,1315,MIN,2024-25
Conley,Randle,1092,MIN,2024-25
Gobert,Randle,1269,MIN,2024-25
DiVincenzo,Edwards,1012,MIN,2024-25
DiVincenzo,McDaniels,742,MIN,2024-25
DiVincenzo,Gobert,842,MIN,2024-25
DiVincenzo,Randle,904,MIN,2024-25
Alexander-Walker,DiVincenzo,924,MIN,2024-25
DiVincenzo,Reid,1147,MIN,2024-25
Alexander-Walker,Reid,1504,MIN,2024-25
Alexander-Walker,Edwards,1197,MIN,2024-25
Alexander-Walker,Randle,948,MIN,2024-25
Edwards,Reid,1392,MIN,2024-25
Randle,Reid,836,MIN,2024-25
Alexander-Walker,McDaniels,945,MIN,2024-25
Alexander-Walker,Gobert,1010,MIN,2024-25
Conley,DiVincenzo,386,MIN,2024-25
Alexander-Walker,Conley,589,MIN,2024-25
Conley,Reid,777,MIN,2024-25
Gobert,Reid,947,MIN,2024-25
McDaniels,Reid,1164,MIN,2024-25
DiVincenzo,Minott,124,MIN,2024-25
Alexander-Walker,Minott,157,MIN,2024-25
Minott,Reid,145,MIN,2024-25
Minott,Randle,96,MIN,2024-25
Clark,DiVincenzo,131,MIN,2024-25
Alexander-Walker,Clark,362,MIN,2024-25
Clark,Reid,321,MIN,2024-25
Clark,Randle,102,MIN,2024-25
Clark,Edwards,258,MIN,2024-25
Clark,McDaniels,242,MIN,2024-25
Clark,Conley,119,MIN,2024-25
Alexander-Walker,Shannon Jr.,203,MIN,2024-25
Reid,Shannon Jr.,157,MIN,2024-25
McDaniels,Shannon Jr.,141,MIN,2024-25
Conley,Shannon Jr.,56,MIN,2024-25
Alexander-Walker,Dillingham,314,MIN,2024-25
Dillingham,Reid,300,MIN,2024-25
Dillingham,Edwards,194,MIN,2024-25
Dillingham,Gobert,193,MIN,2024-25
Dillingham,McDaniels,179,MIN,2024-25
Clark,Gobert,153,MIN,2024-25
DiVincenzo,Dillingham,87,MIN,2024-25
Dozier,Shannon Jr.,35,MIN,2024-25
Dozier,Garza,33,MIN,2024-25
Dozier,Minott,35,MIN,2024-25
Dillingham,Dozier,20,MIN,2024-25
Garza,Shannon Jr.,129,MIN,2024-25
Minott,Shannon Jr.,84,MIN,2024-25
Dillingham,Shannon Jr.,169,MIN,2024-25
Garza,Minott,103,MIN,2024-25
Dillingham,Garza,161,MIN,2024-25
Dillingham,Minott,111,MIN,2024-25
Gobert,Minott,54,MIN,2024-25
Dillingham,Randle,104,MIN,2024-25
Hyland,Shannon Jr.,15,MIN,2024-25
Garza,Hyland,17,MIN,2024-25
Hyland,Minott,17,MIN,2024-25
Dillingham,Hyland,17,MIN,2024-25
Edwards,Shannon Jr.,119,MIN,2024-25
Ingles,Reid,64,MIN,2024-25
Edwards,Ingles,51,MIN,2024-25
Ingles,McDaniels,76,MIN,2024-25
Gobert,Ingles,76,MIN,2024-25
Clark,Shannon Jr.,98,MIN,2024-25
Clark,Garza,93,MIN,2024-25
Clark,Minott,33,MIN,2024-25
Clark,Dillingham,141,MIN,2024-25
Dozier,Nix,13,MIN,2024-25
Nix,Shannon Jr.,13,MIN,2024-25
Garza,Nix,13,MIN,2024-25
Minott,Nix,13,MIN,2024-25
Ingles,Randle,32,MIN,2024-25
DiVincenzo,Shannon Jr.,69,MIN,2024-25
DiVincenzo,Garza,34,MIN,2024-25
Alexander-Walker,Ingles,64,MIN,2024-25
Conley,Ingles,13,MIN,2024-25
Edwards,Minott,37,MIN,2024-25
Garza,Reid,46,MIN,2024-25
Conley,Minott,27,MIN,2024-25
Conley,Dillingham,35,MIN,2024-25
Gobert,Shannon Jr.,24,MIN,2024-25
Ingles,Shannon Jr.,14,MIN,2024-25
Garza,Miller,25,MIN,2024-25
Miller,Minott,33,MIN,2024-25
Clark,Miller,12,MIN,2024-25
Dillingham,Miller,29,MIN,2024-25
Alexander-Walker,Garza,79,MIN,2024-25
Edwards,Garza,67,MIN,2024-25
Dillingham,Ingles,23,MIN,2024-25
Randle,Shannon Jr.,25,MIN,2024-25
Clark,Ingles,18,MIN,2024-25
DiVincenzo,Ingles,9,MIN,2024-25
Miller,Shannon Jr.,8,MIN,2024-25
Newton,Shannon Jr.,5,MIN,2024-25
Miller,Newton,8,MIN,2024-25
Minott,Newton,8,MIN,2024-25
Dillingham,Newton,7,MIN,2024-25
Garza,McDaniels,51,MIN,2024-25
Edwards,Miller,5,MIN,2024-25
McDaniels,Minott,27,MIN,2024-25
Garza,Ingles,8,MIN,2024-25
Ingles,Miller,4,MIN,2024-25
Ingles,Minott,4,MIN,2024-25
Conley,Garza,12,MIN,2024-25
Alexander-Walker,Miller,3,MIN,2024-25
Garza,Gobert,4,MIN,2024-25
Garza,Newton,3,MIN,2024-25
Dozier,Miller,2,MIN,2024-25
Hyland,Miller,2,MIN,2024-25
Garza,Randle,2,MIN,2024-25
Alexander-Walker,Dozier,1,MIN,2024-25
Clark,Newton,1,MIN,2024-25
DiVincenzo,Dozier,1,MIN,2024-25
Conley,Miller,1,MIN,2024-25
Jackson Jr.,Prince,584,MIL,2024-25
Lopez,Prince,1700,MIL,2024-25
Lillard,Prince,1313,MIL,2024-25
Antetokounmpo,Prince,1497,MIL,2024-25
Jackson Jr.,Lopez,695,MIL,2024-25
Jackson Jr.,Lillard,597,MIL,2024-25
Antetokounmpo,Jackson Jr.,565,MIL,2024-25
Lillard,Lopez,1691,MIL,2024-25
Antetokounmpo,Lopez,1529,MIL,2024-25
Antetokounmpo,Lillard,1325,MIL,2024-25
Kuzma,Prince,618,MIL,2024-25
Kuzma,Lopez,675,MIL,2024-25
Kuzma,Lillard,434,MIL,2024-25
Antetokounmpo,Kuzma,539,MIL,2024-25
Prince,Trent Jr.,791,MIL,2024-25
Lopez,Trent Jr.,1088,MIL,2024-25
Lillard,Trent Jr.,885,MIL,2024-25
Antetokounmpo,Trent Jr.,883,MIL,2024-25
Prince,Rollins,427,MIL,2024-25
Kuzma,Rollins,320,MIL,2024-25
Lopez,Rollins,468,MIL,2024-25
Antetokounmpo,Rollins,422,MIL,2024-25
Portis,Trent Jr.,736,MIL,2024-25
Green,Portis,642,MIL,2024-25
Lopez,Portis,545,MIL,2024-25
Lillard,Portis,645,MIL,2024-25
Green,Trent Jr.,936,MIL,2024-25
Green,Lopez,850,MIL,2024-25
Green,Lillard,714,MIL,2024-25
Green,Prince,528,MIL,2024-25
Antetokounmpo,Green,777,MIL,2024-25
Portis,Prince,448,MIL,2024-25
Middleton,Portis,286,MIL,2024-25
Antetokounmpo,Portis,481,MIL,2024-25
Middleton,Trent Jr.,268,MIL,2024-25
Green,Middleton,218,MIL,2024-25
Antetokounmpo,Middleton,342,MIL,2024-25
Kuzma,Trent Jr.,464,MIL,2024-25
Kuzma,Porter Jr.,338,MIL,2024-25
Kuzma,Sims,164,MIL,2024-25
Green,Kuzma,404,MIL,2024-25
Porter Jr.,Trent Jr.,421,MIL,2024-25
Sims,Trent Jr.,146,MIL,2024-25
Porter Jr.,Sims,148,MIL,2024-25
Green,Porter Jr.,388,MIL,2024-25
Green,Sims,158,MIL,2024-25
Jackson Jr.,Middleton,135,MIL,2024-25
Lopez,Middleton,307,MIL,2024-25
Lillard,Middleton,304,MIL,2024-25
Lillard,Sims,82,MIL,2024-25
Lopez,Porter Jr.,278,MIL,2024-25
Porter Jr.,Portis,92,MIL,2024-25
Antetokounmpo,Porter Jr.,270,MIL,2024-25
Portis,Rollins,248,MIL,2024-25
Jackson Jr.,Portis,260,MIL,2024-25
Jackson Jr.,Rollins,141,MIL,2024-25
Middleton,Rollins,125,MIL,2024-25
Porter Jr.,Prince,270,MIL,2024-25
Portis,Wright,213,MIL,2024-25
Trent Jr.,Wright,170,MIL,2024-25
Green,Wright,179,MIL,2024-25
Antetokounmpo,Wright,222,MIL,2024-25
Jackson Jr.,Kuzma,69,MIL,2024-25
Prince,Wright,184,MIL,2024-25
Lopez,Wright,167,MIL,2024-25
Lillard,Rollins,64,MIL,2024-25
Connaughton,Portis,282,MIL,2024-25
Connaughton,Trent Jr.,256,MIL,2024-25
Connaughton,Lopez,196,MIL,2024-25
Connaughton,Lillard,191,MIL,2024-25
Green,Jackson Jr.,165,MIL,2024-25
Jackson Jr.,Wright,121,MIL,2024-25
Rollins,Trent Jr.,331,MIL,2024-25
Connaughton,Wright,127,MIL,2024-25
Connaughton,Green,241,MIL,2024-25
Antetokounmpo,Connaughton,271,MIL,2024-25
Green,Rollins,292,MIL,2024-25
Connaughton,Porter Jr.,61,MIL,2024-25
Kuzma,Portis,80,MIL,2024-25
Prince,Sims,54,MIL,2024-25
Lillard,Porter Jr.,57,MIL,2024-25
Bouyea,Connaughton,45,MIL,2024-25
Connaughton,Nance,47,MIL,2024-25
Connaughton,Jackson Jr.,147,MIL,2024-25
Connaughton,Smith,46,MIL,2024-25
Bouyea,Nance,44,MIL,2024-25
Bouyea,Jackson Jr.,44,MIL,2024-25
Bouyea,Smith,33,MIL,2024-25
Jackson Jr.,Nance,39,MIL,2024-25
Nance,Smith,26,MIL,2024-25
Jackson Jr.,Smith,56,MIL,2024-25
Connaughton,Rollins,133,MIL,2024-25
Connaughton,Prince,163,MIL,2024-25
Jackson Jr.,Trent Jr.,117,MIL,2024-25
Kuzma,Nance,21,MIL,2024-25
Nance,Trent Jr.,13,MIL,2024-25
Nance,Rollins,19,MIL,2024-25
Green,Nance,33,MIL,2024-25
Beauchamp,Wright,47,MIL,2024-25
Livingston,Wright,21,MIL,2024-25
Smith,Wright,24,MIL,2024-25
Johnson,Wright,17,MIL,2024-25
Beauchamp,Livingston,39,MIL,2024-25
Beauchamp,Smith,52,MIL,2024-25
Beauchamp,Johnson,26,MIL,2024-25
Livingston,Smith,48,MIL,2024-25
Johnson,Livingston,22,MIL,2024-25
Johnson,Smith,41,MIL,2024-25
Beauchamp,Umude,56,MIL,2024-25
Rollins,Umude,38,MIL,2024-25
Robbins,Umude,45,MIL,2024-25
Smith,Umude,35,MIL,2024-25
Beauchamp,Rollins,65,MIL,2024-25
Beauchamp,Robbins,55,MIL,2024-25
Robbins,Rollins,41,MIL,2024-25
Rollins,Smith,40,MIL,2024-25
Robbins,Smith,21,MIL,2024-25
Antetokounmpo,Sims,34,MIL,2024-25
Middleton,Prince,77,MIL,2024-25
Bouyea,Umude,21,MIL,2024-25
Jackson Jr.,Umude,36,MIL,2024-25
Livingston,Umude,45,MIL,2024-25
Bouyea,Livingston,27,MIL,2024-25
Jackson Jr.,Livingston,56,MIL,2024-25
Middleton,Wright,26,MIL,2024-25
Connaughton,Kuzma,46,MIL,2024-25
Bouyea,Kuzma,8,MIL,2024-25
Bouyea,Green,17,MIL,2024-25
Umude,Wright,23,MIL,2024-25
Rollins,Wright,14,MIL,2024-25
Robbins,Wright,29,MIL,2024-25
Beauchamp,Jackson Jr.,28,MIL,2024-25
Livingston,Rollins,44,MIL,2024-25
Jackson Jr.,Robbins,9,MIL,2024-25
Lillard,Wright,44,MIL,2024-25
Beauchamp,Portis,20,MIL,2024-25
Beauchamp,Connaughton,28,MIL,2024-25
Beauchamp,Lillard,13,MIL,2024-25
Antetokounmpo,Beauchamp,10,MIL,2024-25
Connaughton,Middleton,42,MIL,2024-25
Connaughton,Johnson,16,MIL,2024-25
Smith,Trent Jr.,21,MIL,2024-25
Johnson,Trent Jr.,15,MIL,2024-25
Jackson Jr.,Johnson,11,MIL,2024-25
Johnson,Umude,6,MIL,2024-25
Jackson Jr.,Porter Jr.,29,MIL,2024-25
Livingston,Prince,10,MIL,2024-25
Green,Livingston,20,MIL,2024-25
Connaughton,Umude,19,MIL,2024-25
Connaughton,Livingston,24,MIL,2024-25
Porter Jr.,Rollins,33,MIL,2024-25
Beauchamp,Lopez,6,MIL,2024-25
Beauchamp,Middleton,5,MIL,2024-25
Beauchamp,Trent Jr.,16,MIL,2024-25
Beauchamp,Green,21,MIL,2024-25
Green,Robbins,8,MIL,2024-25
Green,Smith,23,MIL,2024-25
Nance,Umude,8,MIL,2024-25
Livingston,Nance,19,MIL,2024-25
Livingston,Porter Jr.,5,MIL,2024-25
Jackson Jr.,Sims,12,MIL,2024-25
Livingston,Sims,9,MIL,2024-25
Rollins,Sims,12,MIL,2024-25
Connaughton,Robbins,11,MIL,2024-25
Johnson,Rollins,11,MIL,2024-25
Livingston,Trent Jr.,9,MIL,2024-25
Green,Johnson,7,MIL,2024-25
Sims,Smith,3,MIL,2024-25
Connaughton,Sims,8,MIL,2024-25
Robbins,Trent Jr.,4,MIL,2024-25
Green,Umude,3,MIL,2024-25
Livingston,Robbins,10,MIL,2024-25
Beauchamp,Prince,5,MIL,2024-25
Prince,Robbins,3,MIL,2024-25
Prince,Smith,3,MIL,2024-25
Kuzma,Umude,2,MIL,2024-25
Kuzma,Livingston,2,MIL,2024-25
Kuzma,Smith,4,MIL,2024-25
Nance,Sims,2,MIL,2024-25
Portis,Smith,2,MIL,2024-25
Trent Jr.,Umude,2,MIL,2024-25
Lopez,Smith,1,MIL,2024-25
Lillard,Smith,1,MIL,2024-25
Bouyea,Porter Jr.,1,MIL,2024-25
Prince,Umude,1,MIL,2024-25
Livingston,Middleton,1,MIL,2024-25
Antetokounmpo,Livingston,1,MIL,2024-25
Nance,Porter Jr.,1,MIL,2024-25
Antetokounmpo,Smith,0,MIL,2024-25
Porter Jr.,Smith,0,MIL,2024-25
Livingston,Lopez,0,MIL,2024-25
Antetokounmpo,Umude,0,MIL,2024-25
Adebayo,Robinson,1228,MIA,2024-25
Adebayo,Highsmith,1254,MIA,2024-25
Adebayo,Herro,1954,MIA,2024-25
Adebayo,Butler,547,MIA,2024-25
Highsmith,Robinson,904,MIA,2024-25
Herro,Robinson,952,MIA,2024-25
Butler,Robinson,407,MIA,2024-25
Herro,Highsmith,1395,MIA,2024-25
Butler,Highsmith,338,MIA,2024-25
Butler,Herro,570,MIA,2024-25
Adebayo,Mitchell,602,MIA,2024-25
Adebayo,Ware,540,MIA,2024-25
Adebayo,Wiggins,437,MIA,2024-25
Herro,Mitchell,640,MIA,2024-25
Herro,Ware,1028,MIA,2024-25
Herro,Wiggins,392,MIA,2024-25
Mitchell,Ware,510,MIA,2024-25
Mitchell,Wiggins,327,MIA,2024-25
Ware,Wiggins,320,MIA,2024-25
Adebayo,Rozier,1129,MIA,2024-25
Highsmith,Rozier,658,MIA,2024-25
Herro,Rozier,943,MIA,2024-25
Jaquez Jr.,Rozier,723,MIA,2024-25
Adebayo,Jaquez Jr.,739,MIA,2024-25
Highsmith,Jaquez Jr.,477,MIA,2024-25
Herro,Jaquez Jr.,789,MIA,2024-25
Jović,Rozier,658,MIA,2024-25
Butler,Rozier,291,MIA,2024-25
Adebayo,Jović,689,MIA,2024-25
Herro,Jović,731,MIA,2024-25
Butler,Jović,180,MIA,2024-25
Robinson,Ware,599,MIA,2024-25
Highsmith,Ware,456,MIA,2024-25
Jaquez Jr.,Robinson,539,MIA,2024-25
Highsmith,Jović,275,MIA,2024-25
Love,Rozier,143,MIA,2024-25
Adebayo,Love,104,MIA,2024-25
Highsmith,Love,152,MIA,2024-25
Herro,Love,197,MIA,2024-25
Rozier,Ware,374,MIA,2024-25
Jaquez Jr.,Jović,435,MIA,2024-25
Jović,Ware,413,MIA,2024-25
Jaquez Jr.,Ware,438,MIA,2024-25
Mitchell,Robinson,302,MIA,2024-25
Highsmith,Mitchell,447,MIA,2024-25
Adebayo,Burks,553,MIA,2024-25
Burks,Herro,421,MIA,2024-25
Burks,Ware,354,MIA,2024-25
Burks,Wiggins,138,MIA,2024-25
Robinson,Rozier,545,MIA,2024-25
Adebayo,Larsson,442,MIA,2024-25
Herro,Larsson,404,MIA,2024-25
Larsson,Ware,316,MIA,2024-25
Burks,Larsson,225,MIA,2024-25
Anderson,Highsmith,196,MIA,2024-25
Anderson,Herro,188,MIA,2024-25
Anderson,Mitchell,268,MIA,2024-25
Anderson,Ware,156,MIA,2024-25
Adebayo,Anderson,188,MIA,2024-25
Rozier,Smith,125,MIA,2024-25
Adebayo,Smith,167,MIA,2024-25
Robinson,Smith,88,MIA,2024-25
Jaquez Jr.,Smith,115,MIA,2024-25
Adebayo,Richardson,99,MIA,2024-25
Richardson,Robinson,90,MIA,2024-25
Jović,Richardson,71,MIA,2024-25
Jaquez Jr.,Richardson,59,MIA,2024-25
Jović,Robinson,478,MIA,2024-25
Christopher,Rozier,44,MIA,2024-25
Johnson,Rozier,64,MIA,2024-25
Anderson,Rozier,161,MIA,2024-25
Christopher,Jaquez Jr.,61,MIA,2024-25
Christopher,Johnson,64,MIA,2024-25
Anderson,Christopher,33,MIA,2024-25
Jaquez Jr.,Johnson,77,MIA,2024-25
Anderson,Jaquez Jr.,120,MIA,2024-25
Anderson,Johnson,33,MIA,2024-25
Burks,Jović,282,MIA,2024-25
Burks,Jaquez Jr.,207,MIA,2024-25
Highsmith,Wiggins,122,MIA,2024-25
Burks,Rozier,246,MIA,2024-25
Burks,Robinson,239,MIA,2024-25
Larsson,Rozier,316,MIA,2024-25
Larsson,Robinson,269,MIA,2024-25
Jović,Larsson,147,MIA,2024-25
Burks,Highsmith,223,MIA,2024-25
Burks,Mitchell,217,MIA,2024-25
Robinson,Wiggins,161,MIA,2024-25
Anderson,Robinson,198,MIA,2024-25
Jaquez Jr.,Larsson,196,MIA,2024-25
Highsmith,Larsson,178,MIA,2024-25
Herro,Richardson,68,MIA,2024-25
Jović,Mitchell,69,MIA,2024-25
Jović,Wiggins,64,MIA,2024-25
Love,Robinson,40,MIA,2024-25
Butler,Love,102,MIA,2024-25
Butler,Larsson,103,MIA,2024-25
Butler,Ware,69,MIA,2024-25
Highsmith,Smith,70,MIA,2024-25
Herro,Smith,148,MIA,2024-25
Butler,Smith,100,MIA,2024-25
Anderson,Larsson,108,MIA,2024-25
Bryant,Robinson,65,MIA,2024-25
Bryant,Jaquez Jr.,74,MIA,2024-25
Bryant,Burks,38,MIA,2024-25
Bryant,Butler,62,MIA,2024-25
Butler,Jaquez Jr.,136,MIA,2024-25
Burks,Butler,117,MIA,2024-25
Jaquez Jr.,Mitchell,140,MIA,2024-25
Jaquez Jr.,Wiggins,47,MIA,2024-25
Mitchell,Rozier,61,MIA,2024-25
Love,Mitchell,32,MIA,2024-25
Burks,Love,53,MIA,2024-25
Bryant,Rozier,42,MIA,2024-25
Bryant,Highsmith,41,MIA,2024-25
Love,Smith,43,MIA,2024-25
Anderson,Wiggins,75,MIA,2024-25
Larsson,Mitchell,157,MIA,2024-25
Jaquez Jr.,Love,66,MIA,2024-25
Anderson,Burks,82,MIA,2024-25
Rozier,Wiggins,55,MIA,2024-25
Christopher,Larsson,24,MIA,2024-25
Christopher,Ware,22,MIA,2024-25
Johnson,Larsson,36,MIA,2024-25
Johnson,Ware,35,MIA,2024-25
Larsson,Love,52,MIA,2024-25
Larsson,Wiggins,38,MIA,2024-25
Bryant,Smith,27,MIA,2024-25
Jović,Smith,73,MIA,2024-25
Bryant,Richardson,26,MIA,2024-25
Burks,Richardson,30,MIA,2024-25
Butler,Richardson,30,MIA,2024-25
Johnson,Robinson,16,MIA,2024-25
Herro,Johnson,20,MIA,2024-25
Jović,Love,19,MIA,2024-25
Larsson,Smith,40,MIA,2024-25
Smith,Ware,22,MIA,2024-25
Anderson,Jović,27,MIA,2024-25
Bryant,Larsson,17,MIA,2024-25
Bryant,Johnson,8,MIA,2024-25
Johnson,Smith,8,MIA,2024-25
Bryant,Herro,40,MIA,2024-25
Richardson,Smith,11,MIA,2024-25
Burks,Smith,31,MIA,2024-25
Richardson,Rozier,24,MIA,2024-25
Richardson,Ware,15,MIA,2024-25
Highsmith,Richardson,34,MIA,2024-25
Bryant,Jović,12,MIA,2024-25
Christopher,Robinson,8,MIA,2024-25
Christopher,Jović,7,MIA,2024-25
Christopher,Highsmith,9,MIA,2024-25
Highsmith,Johnson,9,MIA,2024-25
Larsson,Richardson,26,MIA,2024-25
Johnson,Jović,6,MIA,2024-25
Adebayo,Johnson,3,MIA,2024-25
Burks,Johnson,3,MIA,2024-25
Christopher,Stevens,6,MIA,2024-25
Jaquez Jr.,Stevens,6,MIA,2024-25
Larsson,Stevens,2,MIA,2024-25
Johnson,Stevens,6,MIA,2024-25
Love,Richardson,5,MIA,2024-25
Rozier,Stevens,2,MIA,2024-25
Anderson,Love,3,MIA,2024-25
Highsmith,Stevens,2,MIA,2024-25
Adebayo,Christopher,1,MIA,2024-25
Love,Ware,1,MIA,2024-25
Burks,Christopher,1,MIA,2024-25
Jackson Jr.,Morant,901,MEM,2024-25
Bane,Jackson Jr.,1250,MEM,2024-25
Edey,Jackson Jr.,822,MEM,2024-25
Jackson Jr.,Wells,1202,MEM,2024-25
Bane,Morant,840,MEM,2024-25
Edey,Morant,662,MEM,2024-25
Morant,Wells,821,MEM,2024-25
Bane,Edey,790,MEM,2024-25
Bane,Wells,1201,MEM,2024-25
Edey,Wells,854,MEM,2024-25
Clarke,Jackson Jr.,602,MEM,2024-25
Clarke,Morant,444,MEM,2024-25
Bane,Clarke,663,MEM,2024-25
Clarke,Wells,611,MEM,2024-25
Jackson Jr.,Kennard,764,MEM,2024-25
Bane,Kennard,625,MEM,2024-25
Edey,Kennard,508,MEM,2024-25
Kennard,Wells,577,MEM,2024-25
Jackson Jr.,Pippen Jr.,921,MEM,2024-25
Clarke,Pippen Jr.,533,MEM,2024-25
Bane,Pippen Jr.,751,MEM,2024-25
Pippen Jr.,Wells,613,MEM,2024-25
Edey,Pippen Jr.,412,MEM,2024-25
Aldama,Morant,567,MEM,2024-25
Aldama,Bane,812,MEM,2024-25
Aldama,Edey,361,MEM,2024-25
Aldama,Wells,708,MEM,2024-25
Kennard,Morant,302,MEM,2024-25
Aldama,Jackson Jr.,594,MEM,2024-25
Aldama,Clarke,426,MEM,2024-25
Aldama,Pippen Jr.,722,MEM,2024-25
Aldama,Kennard,641,MEM,2024-25
Kennard,Pippen Jr.,452,MEM,2024-25
Bane,Huff,262,MEM,2024-25
Bane,LaRavia,286,MEM,2024-25
Aldama,Huff,337,MEM,2024-25
Aldama,LaRavia,436,MEM,2024-25
Huff,Pippen Jr.,317,MEM,2024-25
LaRavia,Pippen Jr.,448,MEM,2024-25
Huff,LaRavia,304,MEM,2024-25
