Player1,Player2,SharedMinutes,Team,Season
Jackson,LaRavia,405,MEM,2023-24
Jemison,LaRavia,201,MEM,2023-24
Jackson,Jemison,308,MEM,2023-24
Jackson Jr.,Roddy,538,MEM,2023-24
Jackson Jr.,Rose,200,MEM,2023-24
Bane,Roddy,407,MEM,2023-24
Bane,Rose,133,MEM,2023-24
Roddy,Rose,188,MEM,2023-24
Biyombo,Roddy,225,MEM,2023-24
Biyombo,Rose,110,MEM,2023-24
Morant,Williams Jr.,125,MEM,2023-24
Bane,Williams Jr.,324,MEM,2023-24
Biyombo,Williams Jr.,209,MEM,2023-24
Jackson Jr.,Pippen Jr.,184,MEM,2023-24
Konchar,Pippen Jr.,97,MEM,2023-24
Aldama,Pippen Jr.,150,MEM,2023-24
Pippen Jr.,Williams Jr.,69,MEM,2023-24
Kennard,Williams,140,MEM,2023-24
Aldama,Williams,347,MEM,2023-24
Williams,Williams Jr.,343,MEM,2023-24
Gilyard,Jackson Jr.,302,MEM,2023-24
Gilyard,Konchar,159,MEM,2023-24
Aldama,Gilyard,221,MEM,2023-24
Gilyard,Williams Jr.,185,MEM,2023-24
Bane,Gilyard,144,MEM,2023-24
Biyombo,Gilyard,119,MEM,2023-24
Gilyard,Smart,28,MEM,2023-24
Roddy,Williams,307,MEM,2023-24
Roddy,Smart,150,MEM,2023-24
Biyombo,Williams,141,MEM,2023-24
Aldama,Bane,521,MEM,2023-24
Aldama,Biyombo,228,MEM,2023-24
Aldama,Morant,92,MEM,2023-24
Aldama,Smart,98,MEM,2023-24
Bane,Nowell,83,MEM,2023-24
Aldama,Nowell,93,MEM,2023-24
Nowell,Williams Jr.,83,MEM,2023-24
Biyombo,Nowell,66,MEM,2023-24
Goodwin,Williams,89,MEM,2023-24
Jemison,Williams,40,MEM,2023-24
Aldama,Goodwin,154,MEM,2023-24
Aldama,Jemison,125,MEM,2023-24
Goodwin,Williams Jr.,97,MEM,2023-24
Jemison,Williams Jr.,123,MEM,2023-24
Jackson,Jackson Jr.,425,MEM,2023-24
Bane,Pippen Jr.,41,MEM,2023-24
Bane,Jackson,105,MEM,2023-24
Aldama,Jackson,353,MEM,2023-24
Bane,Konchar,258,MEM,2023-24
Jackson,Konchar,251,MEM,2023-24
Jemison,Kennard,131,MEM,2023-24
Jemison,Konchar,102,MEM,2023-24
Morant,Tillman,103,MEM,2023-24
Goodwin,Jackson Jr.,109,MEM,2023-24
Biyombo,Konchar,116,MEM,2023-24
Konchar,Tillman,169,MEM,2023-24
Konchar,Roddy,288,MEM,2023-24
Konchar,Smart,52,MEM,2023-24
Roddy,Tillman,257,MEM,2023-24
Stevens,Williams,38,MEM,2023-24
Aldama,Stevens,99,MEM,2023-24
Goodwin,Stevens,104,MEM,2023-24
Stevens,Williams Jr.,97,MEM,2023-24
Roddy,Williams Jr.,266,MEM,2023-24
Gilyard,Roddy,261,MEM,2023-24
Bane,Kennard,174,MEM,2023-24
Jackson,Kennard,275,MEM,2023-24
Pippen Jr.,Stevens,68,MEM,2023-24
LaRavia,Stevens,197,MEM,2023-24
Jackson,Stevens,166,MEM,2023-24
Jemison,Stevens,101,MEM,2023-24
Aldama,Roddy,263,MEM,2023-24
Kennard,Pippen Jr.,78,MEM,2023-24
Biyombo,Kennard,92,MEM,2023-24
Kennard,Smart,139,MEM,2023-24
Jackson Jr.,Nowell,79,MEM,2023-24
Nowell,Roddy,49,MEM,2023-24
Clarke,Pippen Jr.,30,MEM,2023-24
Clarke,Goodwin,57,MEM,2023-24
Clarke,Jackson,61,MEM,2023-24
Clarke,Jemison,26,MEM,2023-24
Allen,Goodwin,52,MEM,2023-24
Allen,LaRavia,43,MEM,2023-24
Allen,Jackson,55,MEM,2023-24
Allen,Jemison,69,MEM,2023-24
Aldama,Rose,115,MEM,2023-24
Gabriel,Jarreau,40,MEM,2023-24
Gabriel,Goodwin,25,MEM,2023-24
Gabriel,LaRavia,56,MEM,2023-24
Gabriel,Jackson,44,MEM,2023-24
Goodwin,Jarreau,21,MEM,2023-24
Jarreau,LaRavia,93,MEM,2023-24
Jackson,Jarreau,86,MEM,2023-24
Morant,Williams,67,MEM,2023-24
Aldama,Tillman,142,MEM,2023-24
Tillman,Williams Jr.,239,MEM,2023-24
Smart,Williams Jr.,84,MEM,2023-24
Konchar,Stevens,45,MEM,2023-24
Hurt,Konchar,25,MEM,2023-24
Konchar,LaRavia,182,MEM,2023-24
Hurt,Stevens,23,MEM,2023-24
Hurt,LaRavia,41,MEM,2023-24
Hurt,Jackson,78,MEM,2023-24
Jackson,Williams Jr.,265,MEM,2023-24
Gilyard,Jackson,185,MEM,2023-24
Kennard,LaRavia,107,MEM,2023-24
Jackson Jr.,LaRavia,240,MEM,2023-24
Aldama,LaRavia,188,MEM,2023-24
Pippen Jr.,Tillman,40,MEM,2023-24
Pippen Jr.,Roddy,59,MEM,2023-24
Goodwin,Konchar,68,MEM,2023-24
Kennard,Tillman,169,MEM,2023-24
Goodwin,Kennard,53,MEM,2023-24
Kennard,Roddy,195,MEM,2023-24
Gilyard,Kennard,140,MEM,2023-24
Evbuomwan,Kennard,30,MEM,2023-24
Jackson,Roddy,177,MEM,2023-24
Evbuomwan,Roddy,47,MEM,2023-24
Evbuomwan,Gilyard,37,MEM,2023-24
Evbuomwan,Jackson,44,MEM,2023-24
Gilyard,Tillman,104,MEM,2023-24
Jackson,Tillman,89,MEM,2023-24
Jackson Jr.,Stevens,76,MEM,2023-24
Kennard,Rose,45,MEM,2023-24
Rose,Williams Jr.,100,MEM,2023-24
Jackson,Rose,53,MEM,2023-24
Jemison,Rose,16,MEM,2023-24
Jackson Jr.,Jemison,24,MEM,2023-24
Konchar,Williams,181,MEM,2023-24
Pereira,Pippen Jr.,48,MEM,2023-24
Goodwin,Pereira,55,MEM,2023-24
Jackson,Pereira,50,MEM,2023-24
Jemison,Pereira,43,MEM,2023-24
Gilyard,Williams,142,MEM,2023-24
Jackson,Williams,178,MEM,2023-24
Konchar,Nowell,37,MEM,2023-24
Bane,LaRavia,89,MEM,2023-24
Konchar,Rose,89,MEM,2023-24
Rose,Williams,86,MEM,2023-24
LaRavia,Williams,74,MEM,2023-24
LaRavia,Roddy,47,MEM,2023-24
Gilyard,LaRavia,37,MEM,2023-24
LaRavia,Rose,59,MEM,2023-24
Konchar,Morant,22,MEM,2023-24
Gabriel,Stevens,31,MEM,2023-24
Gabriel,Jemison,29,MEM,2023-24
Jarreau,Stevens,42,MEM,2023-24
Jarreau,Jemison,58,MEM,2023-24
Kennard,Morant,40,MEM,2023-24
LaRavia,Williams Jr.,78,MEM,2023-24
Simpson,Stevens,42,MEM,2023-24
Pereira,Stevens,42,MEM,2023-24
Pippen Jr.,Simpson,65,MEM,2023-24
Goodwin,Simpson,60,MEM,2023-24
Pereira,Simpson,44,MEM,2023-24
Clarke,Kennard,25,MEM,2023-24
Clarke,Jackson Jr.,31,MEM,2023-24
Clarke,LaRavia,56,MEM,2023-24
Rose,Stevens,25,MEM,2023-24
Konchar,Lofton Jr.,32,MEM,2023-24
LaRavia,Lofton Jr.,11,MEM,2023-24
Lofton Jr.,Williams Jr.,26,MEM,2023-24
Gilyard,Lofton Jr.,31,MEM,2023-24
Kennard,Stevens,51,MEM,2023-24
Jemison,Roddy,26,MEM,2023-24
Gilyard,Jemison,35,MEM,2023-24
Clarke,Stevens,33,MEM,2023-24
LaRavia,Simpson,40,MEM,2023-24
LaRavia,Pereira,35,MEM,2023-24
Hurt,Kennard,21,MEM,2023-24
Gabriel,Konchar,37,MEM,2023-24
Gabriel,Williams Jr.,13,MEM,2023-24
Allen,Pippen Jr.,52,MEM,2023-24
Jackson,Simpson,52,MEM,2023-24
Allen,Simpson,76,MEM,2023-24
Jemison,Simpson,69,MEM,2023-24
Evbuomwan,Konchar,15,MEM,2023-24
Jackson Jr.,Jarreau,36,MEM,2023-24
Bane,Jarreau,31,MEM,2023-24
Aldama,Jarreau,53,MEM,2023-24
Clarke,Simpson,19,MEM,2023-24
Clarke,White,7,MEM,2023-24
Allen,Clarke,15,MEM,2023-24
Simpson,White,41,MEM,2023-24
Jackson,White,17,MEM,2023-24
Allen,White,44,MEM,2023-24
Rose,Tillman,33,MEM,2023-24
Nowell,Williams,24,MEM,2023-24
Kennard,Lofton Jr.,28,MEM,2023-24
Bane,Lofton Jr.,28,MEM,2023-24
Aldama,Lofton Jr.,26,MEM,2023-24
Lofton Jr.,Williams,23,MEM,2023-24
Lofton Jr.,Roddy,35,MEM,2023-24
Nowell,Tillman,29,MEM,2023-24
Pippen Jr.,Williams,23,MEM,2023-24
Goodwin,Rose,6,MEM,2023-24
Jarreau,Konchar,24,MEM,2023-24
Hurt,Pippen Jr.,34,MEM,2023-24
Hurt,Roddy,25,MEM,2023-24
Hurt,Jemison,23,MEM,2023-24
Gilyard,Hurt,29,MEM,2023-24
Gilyard,Pippen Jr.,19,MEM,2023-24
Jarreau,Pereira,21,MEM,2023-24
Pippen Jr.,White,31,MEM,2023-24
LaRavia,White,15,MEM,2023-24
Morant,Roddy,38,MEM,2023-24
Evbuomwan,Williams Jr.,11,MEM,2023-24
Evbuomwan,Rose,15,MEM,2023-24
Hurt,Jackson Jr.,11,MEM,2023-24
Goodwin,White,15,MEM,2023-24
Aldama,Gabriel,10,MEM,2023-24
Jemison,White,9,MEM,2023-24
Stevens,White,9,MEM,2023-24
Allen,Stevens,6,MEM,2023-24
Gabriel,Pippen Jr.,5,MEM,2023-24
Gilyard,Stevens,10,MEM,2023-24
Allen,Pereira,12,MEM,2023-24
Stevens,Watanabe,40,MEM,2023-24
Aldama,Watanabe,12,MEM,2023-24
Gilyard,Watanabe,5,MEM,2023-24
Jackson,Watanabe,17,MEM,2023-24
Bane,Clarke,14,MEM,2023-24
Lofton Jr.,Tillman,5,MEM,2023-24
Hurt,Watanabe,12,MEM,2023-24
LaRavia,Watanabe,23,MEM,2023-24
Lofton Jr.,Smart,14,MEM,2023-24
Nowell,Rose,9,MEM,2023-24
Jackson Jr.,Lofton Jr.,12,MEM,2023-24
Bane,Jemison,24,MEM,2023-24
Hurt,Tillman,10,MEM,2023-24
Aldama,Hurt,16,MEM,2023-24
Jarreau,Kennard,10,MEM,2023-24
LaRavia,Tillman,25,MEM,2023-24
Evbuomwan,Jemison,9,MEM,2023-24
Rose,Smart,9,MEM,2023-24
Clarke,Pereira,20,MEM,2023-24
Lofton Jr.,Nowell,4,MEM,2023-24
Gilyard,Nowell,4,MEM,2023-24
Hurt,Williams Jr.,11,MEM,2023-24
Evbuomwan,Hurt,16,MEM,2023-24
Evbuomwan,Pippen Jr.,12,MEM,2023-24
Jackson,Lofton Jr.,4,MEM,2023-24
Goodwin,Watanabe,14,MEM,2023-24
Jemison,Watanabe,18,MEM,2023-24
Goodwin,Hurt,9,MEM,2023-24
Kennard,Pereira,10,MEM,2023-24
Jackson Jr.,Pereira,7,MEM,2023-24
Kennard,Watanabe,11,MEM,2023-24
Watanabe,Williams Jr.,10,MEM,2023-24
Gabriel,Jackson Jr.,6,MEM,2023-24
Bane,Gabriel,4,MEM,2023-24
Aldama,Evbuomwan,8,MEM,2023-24
Aldama,Clarke,7,MEM,2023-24
Jackson Jr.,Watanabe,14,MEM,2023-24
Hurt,Williams,4,MEM,2023-24
Rose,Watanabe,13,MEM,2023-24
Gabriel,Kennard,4,MEM,2023-24
LaRavia,Smart,11,MEM,2023-24
Aldama,Pereira,9,MEM,2023-24
Jarreau,Pippen Jr.,6,MEM,2023-24
Watanabe,Williams,3,MEM,2023-24
Bane,Stevens,11,MEM,2023-24
Lofton Jr.,Rose,5,MEM,2023-24
Gilyard,Rose,3,MEM,2023-24
Clarke,Jarreau,3,MEM,2023-24
Biyombo,LaRavia,4,MEM,2023-24
Hachimura,Russell,1118,LAL,2023-24
Reaves,Russell,1401,LAL,2023-24
Davis,Russell,1785,LAL,2023-24
James,Russell,1610,LAL,2023-24
Hachimura,Reaves,1416,LAL,2023-24
Davis,Hachimura,1190,LAL,2023-24
Hachimura,James,1033,LAL,2023-24
Davis,Reaves,1994,LAL,2023-24
James,Reaves,1710,LAL,2023-24
Davis,James,1728,LAL,2023-24
Prince,Russell,1322,LAL,2023-24
Prince,Reaves,1240,LAL,2023-24
Davis,Prince,1504,LAL,2023-24
James,Prince,1294,LAL,2023-24
Reddish,Russell,531,LAL,2023-24
Prince,Reddish,518,LAL,2023-24
Davis,Reddish,722,LAL,2023-24
James,Reddish,602,LAL,2023-24
Reaves,Reddish,521,LAL,2023-24
Dinwiddie,Russell,382,LAL,2023-24
Dinwiddie,Hachimura,360,LAL,2023-24
Dinwiddie,Reaves,424,LAL,2023-24
Davis,Dinwiddie,445,LAL,2023-24
Hachimura,Prince,610,LAL,2023-24
Dinwiddie,James,288,LAL,2023-24
Christie,Russell,436,LAL,2023-24
Christie,Prince,391,LAL,2023-24
Christie,Davis,475,LAL,2023-24
Christie,James,410,LAL,2023-24
Hachimura,Reddish,306,LAL,2023-24
Hayes,Russell,497,LAL,2023-24
Hachimura,Hayes,356,LAL,2023-24
Hayes,Reaves,429,LAL,2023-24
Hayes,James,464,LAL,2023-24
Russell,Wood,395,LAL,2023-24
Prince,Wood,346,LAL,2023-24
Reaves,Wood,525,LAL,2023-24
Davis,Wood,358,LAL,2023-24
Hayes,Prince,470,LAL,2023-24
Dinwiddie,Prince,333,LAL,2023-24
Dinwiddie,Hayes,201,LAL,2023-24
Christie,Hayes,318,LAL,2023-24
Christie,Reaves,413,LAL,2023-24
Russell,Vanderbilt,290,LAL,2023-24
Reaves,Vanderbilt,323,LAL,2023-24
Davis,Vanderbilt,355,LAL,2023-24
James,Vanderbilt,305,LAL,2023-24
Vanderbilt,Wood,206,LAL,2023-24
Christie,Wood,343,LAL,2023-24
James,Wood,408,LAL,2023-24
Christie,Vanderbilt,213,LAL,2023-24
Prince,Vanderbilt,232,LAL,2023-24
Hachimura,Wood,290,LAL,2023-24
Reddish,Vanderbilt,95,LAL,2023-24
Hayes,Reddish,150,LAL,2023-24
Hachimura,Vanderbilt,218,LAL,2023-24
Christie,Hachimura,275,LAL,2023-24
Russell,Vincent,137,LAL,2023-24
Prince,Vincent,112,LAL,2023-24
Hayes,Vincent,67,LAL,2023-24
James,Vincent,133,LAL,2023-24
Hayes,Wood,192,LAL,2023-24
Christie,Dinwiddie,103,LAL,2023-24
Davis,Vincent,126,LAL,2023-24
Dinwiddie,Vincent,38,LAL,2023-24
Hood-Schifino,Wood,66,LAL,2023-24
Lewis,Wood,41,LAL,2023-24
Hayes,Hood-Schifino,64,LAL,2023-24
Hayes,Lewis,64,LAL,2023-24
Christie,Hood-Schifino,63,LAL,2023-24
Christie,Lewis,78,LAL,2023-24
Hood-Schifino,Lewis,52,LAL,2023-24
Davis,Hayes,90,LAL,2023-24
Hachimura,Vincent,63,LAL,2023-24
Reaves,Vincent,77,LAL,2023-24
Hayes,Vanderbilt,59,LAL,2023-24
Reddish,Wood,167,LAL,2023-24
Dinwiddie,Reddish,87,LAL,2023-24
Vincent,Wood,57,LAL,2023-24
Christie,Reddish,125,LAL,2023-24
Reddish,Vincent,48,LAL,2023-24
Hayes,Windler,21,LAL,2023-24
Hayes,Mays,50,LAL,2023-24
Mays,Windler,22,LAL,2023-24
Christie,Windler,14,LAL,2023-24
Hood-Schifino,Windler,19,LAL,2023-24
Christie,Mays,38,LAL,2023-24
Hood-Schifino,Mays,18,LAL,2023-24
Hachimura,Lewis,14,LAL,2023-24
Giles III,Hayes,11,LAL,2023-24
Giles III,Mays,10,LAL,2023-24
Christie,Giles III,17,LAL,2023-24
Giles III,Lewis,14,LAL,2023-24
Lewis,Mays,17,LAL,2023-24
Castleton,Prince,10,LAL,2023-24
Lewis,Prince,7,LAL,2023-24
Castleton,Hayes,21,LAL,2023-24
Castleton,Christie,44,LAL,2023-24
Castleton,Lewis,40,LAL,2023-24
Dinwiddie,Wood,26,LAL,2023-24
Mays,Russell,26,LAL,2023-24
Mays,Vanderbilt,18,LAL,2023-24
Castleton,Reddish,21,LAL,2023-24
Lewis,Reddish,17,LAL,2023-24
Hodge,Reddish,10,LAL,2023-24
Castleton,Hodge,23,LAL,2023-24
Christie,Hodge,20,LAL,2023-24
Hodge,Lewis,28,LAL,2023-24
Hodge,Wood,19,LAL,2023-24
Hayes,Hodge,14,LAL,2023-24
Hodge,Hood-Schifino,17,LAL,2023-24
Castleton,Wood,9,LAL,2023-24
Giles III,Hood-Schifino,4,LAL,2023-24
Vanderbilt,Vincent,10,LAL,2023-24
Castleton,Hachimura,11,LAL,2023-24
Hachimura,Hodge,8,LAL,2023-24
Castleton,Hood-Schifino,9,LAL,2023-24
Castleton,Fudge,8,LAL,2023-24
Christie,Fudge,4,LAL,2023-24
Fudge,Lewis,14,LAL,2023-24
Fudge,Hodge,14,LAL,2023-24
Fudge,Hood-Schifino,10,LAL,2023-24
Fudge,Wood,4,LAL,2023-24
Mays,Wood,23,LAL,2023-24
Hachimura,Mays,26,LAL,2023-24
Hood-Schifino,Vanderbilt,10,LAL,2023-24
Hood-Schifino,Prince,20,LAL,2023-24
Hood-Schifino,Reaves,31,LAL,2023-24
Davis,Hood-Schifino,13,LAL,2023-24
Hood-Schifino,Russell,8,LAL,2023-24
Hood-Schifino,James,19,LAL,2023-24
James,Mays,15,LAL,2023-24
Mays,Reddish,3,LAL,2023-24
Castleton,Mays,9,LAL,2023-24
Lewis,Windler,5,LAL,2023-24
Vanderbilt,Windler,3,LAL,2023-24
Hood-Schifino,Reddish,8,LAL,2023-24
Castleton,Giles III,3,LAL,2023-24
Mays,Prince,18,LAL,2023-24
Castleton,Russell,4,LAL,2023-24
Castleton,Vincent,3,LAL,2023-24
Castleton,Dinwiddie,5,LAL,2023-24
Christie,Vincent,4,LAL,2023-24
Russell,Windler,6,LAL,2023-24
Hachimura,Windler,3,LAL,2023-24
Dinwiddie,Windler,6,LAL,2023-24
Hodge,Vanderbilt,3,LAL,2023-24
Hodge,Reaves,4,LAL,2023-24
Giles III,Russell,4,LAL,2023-24
Giles III,Prince,4,LAL,2023-24
Giles III,James,3,LAL,2023-24
Davis,Mays,12,LAL,2023-24
Windler,Wood,9,LAL,2023-24
Castleton,Reaves,3,LAL,2023-24
Castleton,James,2,LAL,2023-24
Fudge,Hayes,2,LAL,2023-24
Davis,Windler,3,LAL,2023-24
Mays,Reaves,11,LAL,2023-24
Hachimura,Hood-Schifino,3,LAL,2023-24
Lewis,Reaves,5,LAL,2023-24
Castleton,Windler,3,LAL,2023-24
Dinwiddie,Hood-Schifino,2,LAL,2023-24
Dinwiddie,Lewis,3,LAL,2023-24
Giles III,Reddish,1,LAL,2023-24
Dinwiddie,Giles III,1,LAL,2023-24
Lewis,Vincent,1,LAL,2023-24
Reaves,Windler,1,LAL,2023-24
Prince,Windler,1,LAL,2023-24
Giles III,Reaves,0,LAL,2023-24
Mann,Zubac,1106,LAC,2023-24
Harden,Zubac,1366,LAC,2023-24
George,Zubac,1495,LAC,2023-24
Leonard,Zubac,1303,LAC,2023-24
Harden,Mann,1420,LAC,2023-24
George,Mann,1349,LAC,2023-24
Leonard,Mann,1273,LAC,2023-24
George,Harden,1777,LAC,2023-24
Harden,Leonard,1616,LAC,2023-24
George,Leonard,1635,LAC,2023-24
Mann,Plumlee,259,LAC,2023-24
Harden,Plumlee,322,LAC,2023-24
George,Plumlee,313,LAC,2023-24
Leonard,Plumlee,323,LAC,2023-24
Powell,Zubac,633,LAC,2023-24
Harden,Powell,1102,LAC,2023-24
George,Powell,1016,LAC,2023-24
Leonard,Powell,927,LAC,2023-24
Powell,Theis,715,LAC,2023-24
Coffey,Powell,883,LAC,2023-24
Powell,Westbrook,1064,LAC,2023-24
Coffey,Theis,523,LAC,2023-24
Theis,Westbrook,521,LAC,2023-24
Leonard,Theis,406,LAC,2023-24
Coffey,Westbrook,580,LAC,2023-24
Coffey,Leonard,520,LAC,2023-24
Leonard,Westbrook,814,LAC,2023-24
Coffey,Zubac,373,LAC,2023-24
Coffey,Mann,448,LAC,2023-24
Coffey,Harden,745,LAC,2023-24
Coffey,George,558,LAC,2023-24
Westbrook,Zubac,485,LAC,2023-24
Harden,Westbrook,639,LAC,2023-24
George,Westbrook,856,LAC,2023-24
Harden,Theis,507,LAC,2023-24
Mann,Theis,272,LAC,2023-24
George,Theis,405,LAC,2023-24
Mann,Powell,493,LAC,2023-24
Mann,Westbrook,329,LAC,2023-24
Covington,Zubac,58,LAC,2023-24
Covington,Westbrook,62,LAC,2023-24
Covington,George,64,LAC,2023-24
Covington,Leonard,66,LAC,2023-24
Tucker,Zubac,146,LAC,2023-24
Mann,Tucker,136,LAC,2023-24
Harden,Tucker,183,LAC,2023-24
George,Tucker,233,LAC,2023-24
Plumlee,Powell,345,LAC,2023-24
Coffey,Plumlee,312,LAC,2023-24
Plumlee,Westbrook,258,LAC,2023-24
Powell,Tucker,195,LAC,2023-24
Theis,Tucker,115,LAC,2023-24
Tucker,Westbrook,159,LAC,2023-24
Brown,Powell,151,LAC,2023-24
Brown,Theis,203,LAC,2023-24
Brown,Westbrook,136,LAC,2023-24
Brown,Harden,69,LAC,2023-24
Hyland,Zubac,154,LAC,2023-24
Hyland,Westbrook,102,LAC,2023-24
George,Hyland,200,LAC,2023-24
Hyland,Leonard,196,LAC,2023-24
Hyland,Mann,126,LAC,2023-24
Brown,George,67,LAC,2023-24
Hyland,Powell,240,LAC,2023-24
Hyland,Theis,143,LAC,2023-24
Coffey,Hyland,250,LAC,2023-24
Moon,Theis,51,LAC,2023-24
Boston Jr.,Theis,169,LAC,2023-24
Coffey,Moon,74,LAC,2023-24
Boston Jr.,Coffey,201,LAC,2023-24
Brown,Coffey,176,LAC,2023-24
Boston Jr.,Moon,93,LAC,2023-24
Brown,Moon,94,LAC,2023-24
Boston Jr.,Brown,180,LAC,2023-24
Boston Jr.,Hyland,149,LAC,2023-24
Boston Jr.,Plumlee,105,LAC,2023-24
Brown,Hyland,133,LAC,2023-24
Hyland,Plumlee,173,LAC,2023-24
Brown,Plumlee,85,LAC,2023-24
Martin,Powell,23,LAC,2023-24
Batum,Powell,47,LAC,2023-24
Hyland,Martin,25,LAC,2023-24
Batum,Martin,21,LAC,2023-24
Martin,Plumlee,23,LAC,2023-24
Batum,Hyland,36,LAC,2023-24
Batum,Plumlee,35,LAC,2023-24
Boston Jr.,Mann,89,LAC,2023-24
Brown,Mann,109,LAC,2023-24
Coffey,Diabate,42,LAC,2023-24
Diabate,Mann,29,LAC,2023-24
Diabate,Hyland,37,LAC,2023-24
Brown,Diabate,42,LAC,2023-24
Brown,Leonard,39,LAC,2023-24
Coffey,Tucker,125,LAC,2023-24
Boston Jr.,Tucker,63,LAC,2023-24
Hyland,Tucker,97,LAC,2023-24
Plumlee,Tucker,69,LAC,2023-24
Leonard,Tucker,129,LAC,2023-24
Boston Jr.,Harden,73,LAC,2023-24
Boston Jr.,George,26,LAC,2023-24
Hyland,Moon,39,LAC,2023-24
Moon,Plumlee,60,LAC,2023-24
Batum,Westbrook,29,LAC,2023-24
Batum,George,20,LAC,2023-24
Batum,Leonard,18,LAC,2023-24
Boston Jr.,Powell,79,LAC,2023-24
Harden,Hyland,51,LAC,2023-24
Boston Jr.,Westbrook,59,LAC,2023-24
Coffey,Miller,16,LAC,2023-24
Mann,Miller,7,LAC,2023-24
Boston Jr.,Miller,21,LAC,2023-24
Brown,Miller,28,LAC,2023-24
Mann,Moon,35,LAC,2023-24
Moon,Tucker,18,LAC,2023-24
Miller,Moon,12,LAC,2023-24
Miller,Plumlee,7,LAC,2023-24
Brown,Zubac,31,LAC,2023-24
Brown,Tucker,9,LAC,2023-24
Diabate,Powell,25,LAC,2023-24
Diabate,Tucker,7,LAC,2023-24
Diabate,Harden,13,LAC,2023-24
Diabate,Leonard,14,LAC,2023-24
Batum,Covington,8,LAC,2023-24
Boston Jr.,Primo,10,LAC,2023-24
Boston Jr.,Diabate,8,LAC,2023-24
Hyland,Primo,5,LAC,2023-24
Diabate,Primo,5,LAC,2023-24
Brown,Primo,10,LAC,2023-24
Covington,Hyland,8,LAC,2023-24
Moon,Primo,5,LAC,2023-24
Miller,Primo,5,LAC,2023-24
Coffey,Martin,10,LAC,2023-24
Diabate,Martin,9,LAC,2023-24
Brown,Martin,10,LAC,2023-24
Plumlee,Theis,10,LAC,2023-24
Boston Jr.,Zubac,34,LAC,2023-24
Boston Jr.,Leonard,25,LAC,2023-24
Martin,Miller,4,LAC,2023-24
Diabate,Miller,7,LAC,2023-24
Miller,Powell,3,LAC,2023-24
Diabate,Westbrook,8,LAC,2023-24
Martin,Westbrook,3,LAC,2023-24
Diabate,George,6,LAC,2023-24
Covington,Powell,5,LAC,2023-24
Covington,Plumlee,5,LAC,2023-24
Batum,Zubac,2,LAC,2023-24
Miller,Zubac,2,LAC,2023-24
Moon,Powell,2,LAC,2023-24
Harden,Moon,1,LAC,2023-24
Leonard,Miller,0,LAC,2023-24
Siakam,Turner,835,IND,2023-24
Nembhard,Turner,1060,IND,2023-24
Haliburton,Turner,1584,IND,2023-24
Nesmith,Turner,1227,IND,2023-24
Nembhard,Siakam,959,IND,2023-24
Haliburton,Siakam,884,IND,2023-24
Nesmith,Siakam,857,IND,2023-24
Haliburton,Nembhard,1067,IND,2023-24
Nembhard,Nesmith,1101,IND,2023-24
Haliburton,Nesmith,1244,IND,2023-24
Hield,Turner,701,IND,2023-24
Brown,Turner,745,IND,2023-24
Toppin,Turner,724,IND,2023-24
Brown,Hield,413,IND,2023-24
Hield,Toppin,614,IND,2023-24
Haliburton,Hield,645,IND,2023-24
Brown,Toppin,558,IND,2023-24
Brown,Haliburton,670,IND,2023-24
Haliburton,Toppin,880,IND,2023-24
Mathurin,Turner,682,IND,2023-24
Brown,Mathurin,409,IND,2023-24
Mathurin,Toppin,745,IND,2023-24
Haliburton,Mathurin,699,IND,2023-24
Mathurin,Siakam,289,IND,2023-24
Mathurin,Nembhard,469,IND,2023-24
Hield,Jackson,268,IND,2023-24
Hield,Mathurin,537,IND,2023-24
Hield,McConnell,370,IND,2023-24
Jackson,Toppin,380,IND,2023-24
McConnell,Toppin,758,IND,2023-24
Jackson,Mathurin,434,IND,2023-24
Jackson,McConnell,424,IND,2023-24
Mathurin,McConnell,599,IND,2023-24
Hield,Nesmith,619,IND,2023-24
Brown,Nesmith,418,IND,2023-24
Mathurin,Nesmith,533,IND,2023-24
Hield,Siakam,202,IND,2023-24
Hield,Nembhard,410,IND,2023-24
Smith,Toppin,427,IND,2023-24
Sheppard,Toppin,465,IND,2023-24
McDermott,Toppin,140,IND,2023-24
Sheppard,Smith,339,IND,2023-24
McDermott,Smith,71,IND,2023-24
McConnell,Smith,486,IND,2023-24
McDermott,Sheppard,119,IND,2023-24
McConnell,Sheppard,524,IND,2023-24
McConnell,McDermott,154,IND,2023-24
Jackson,Sheppard,216,IND,2023-24
Jackson,McDermott,99,IND,2023-24
Siakam,Smith,249,IND,2023-24
Nembhard,Smith,415,IND,2023-24
Haliburton,Smith,419,IND,2023-24
Nesmith,Smith,485,IND,2023-24
Mathurin,Smith,387,IND,2023-24
Mathurin,Sheppard,169,IND,2023-24
Nembhard,Toppin,416,IND,2023-24
Nesmith,Toppin,478,IND,2023-24
Smith,Turner,175,IND,2023-24
Brown,Smith,191,IND,2023-24
Sheppard,Turner,162,IND,2023-24
Sheppard,Siakam,267,IND,2023-24
Nembhard,Sheppard,181,IND,2023-24
Haliburton,Sheppard,202,IND,2023-24
Haliburton,McConnell,220,IND,2023-24
Jackson,Siakam,107,IND,2023-24
Jackson,Nembhard,224,IND,2023-24
Haliburton,Jackson,260,IND,2023-24
Jackson,Nesmith,294,IND,2023-24
Hield,Smith,363,IND,2023-24
Jackson,Nwora,80,IND,2023-24
